employeeExternalId,locationId,locationExternalId,type,currentBalance,availableBalance,accrued,carryOverBalance,taken
525155,bf7cba9b-9bd8-4ce5-974f-d62822a3e523,1149,Personal,45,45,0,45,0
525155,bf7cba9b-9bd8-4ce5-974f-d62822a3e523,1149,Vacation,9,9,0,9,0
525155,bf7cba9b-9bd8-4ce5-974f-d62822a3e523,1149,Take 5 Day,9,9,0,9,0
810632,830e21af-16a2-44b5-9457-85d1f30c5047,154,Sick Earned,10,10,0,10,0
786844,3ac2cd35-8a79-45a5-8abb-c32628d31f42,3034,Personal,43,43,0,43,0
786844,3ac2cd35-8a79-45a5-8abb-c32628d31f42,3034,Vacation,59,59,0,59,0
786844,3ac2cd35-8a79-45a5-8abb-c32628d31f42,3034,Take 5 Day,16,16,0,16,0
239082,883682c8-a542-4784-8557-3b6d4d61828a,74000,Vacation,160,160,160,0,0
239082,883682c8-a542-4784-8557-3b6d4d61828a,74000,Personal,40,40,40,0,0
239082,883682c8-a542-4784-8557-3b6d4d61828a,74000,Take 5 Day,0,0,0,0,0
239082,883682c8-a542-4784-8557-3b6d4d61828a,74000,WOW Week,0,0,0,0,0
803345,a5e151b2-ce78-4989-803d-fb18a409cd26,7044,Vacation,7.57,7.57,0,7.57,0
803345,a5e151b2-ce78-4989-803d-fb18a409cd26,7044,Personal,14,14,0,14,0
803345,a5e151b2-ce78-4989-803d-fb18a409cd26,7044,Take 5 Day,8,8,0,8,0
792831,590d1229-7031-4d75-a6bf-a41c22a5ba7d,1340,CA Sick,9.67,9.67,0,9.67,0
844098,809a0231-08b8-440c-95c0-a4e847541b6a,159,Sick Earned,2.73,2.73,0,2.73,0
757921,5dbe2783-ebd7-4ee6-834a-1a4cf2b15bb2,8110,Sick Earned,8,8,0,8,0
780684,b08a4fc2-3c56-4b16-a784-b7ef313b7e2e,6140,Vacation,12,12,0,12,0
780684,b08a4fc2-3c56-4b16-a784-b7ef313b7e2e,6140,Personal,13,13,0,13,0
780684,b08a4fc2-3c56-4b16-a784-b7ef313b7e2e,6140,Take 5 Day,8,8,0,8,0
784851,f02f2f8d-4ef0-429d-ac53-b81986b4425e,7043,Vacation,20,20,0,20,0
784851,f02f2f8d-4ef0-429d-ac53-b81986b4425e,7043,Personal,40,40,0,40,0
784851,f02f2f8d-4ef0-429d-ac53-b81986b4425e,7043,Take 5 Day,8,8,0,8,0
745066,c1c7f21a-8091-49c6-a5f7-dbb741b30707,6310,Vacation,16.23,16.23,0,16.23,0
745066,c1c7f21a-8091-49c6-a5f7-dbb741b30707,6310,Personal,40,40,0,40,0
745066,c1c7f21a-8091-49c6-a5f7-dbb741b30707,6310,Take 5 Day,8,8,0,8,0
792376,1afef4af-3301-43c6-854a-eab146677fc5,6226,Vacation,52.22,52.22,0,52.22,0
792376,1afef4af-3301-43c6-854a-eab146677fc5,6226,Personal,8,8,0,8,0
792376,1afef4af-3301-43c6-854a-eab146677fc5,6226,Take 5 Day,8,8,0,8,0
845716,0a1a9c8e-b44b-41a5-b9f2-3e7e9aee2f1a,1463,CA Sick,0,0,0,0,0
571539,3bae9d6d-a4a0-44dc-a3a2-538da90f42b9,482,Personal,42,42,0,42,0
571539,3bae9d6d-a4a0-44dc-a3a2-538da90f42b9,482,Vacation,69,69,0,69,0
571539,3bae9d6d-a4a0-44dc-a3a2-538da90f42b9,482,Take 5 Day,8,8,0,8,0
788342,1630c9ba-0119-46e4-809f-bbe0a575b748,714,Vacation,9.08,9.08,0,9.08,0
788342,1630c9ba-0119-46e4-809f-bbe0a575b748,714,Sick Earned,14,14,0,14,0
743624,35c70ffc-5c84-4653-94a7-111cda9f0a52,410,Sick Earned,17.23,17.23,0,17.23,0
808966,2a162aef-f798-44f6-8e20-055355aee38e,230,Sick Earned,2.68,2.68,0,2.68,0
838690,3bdada32-5332-4020-b187-70f4e035076e,752,Sick Earned,5.7,5.7,0,5.7,0
520322,f5186ef2-bf98-456c-9c8c-f3d728ac3940,129,Personal,45,45,0,45,0
520322,f5186ef2-bf98-456c-9c8c-f3d728ac3940,129,Vacation,56,56,0,56,0
520322,f5186ef2-bf98-456c-9c8c-f3d728ac3940,129,Take 5 Day,9,9,0,9,0
842506,10242b14-9e58-4443-a06c-1419555eba0d,232,Sick Earned,3.32,3.32,0,3.32,0
626535,8113030c-14c8-485d-842e-b3477996eb9e,5151,Personal,11,11,0,11,0
626535,8113030c-14c8-485d-842e-b3477996eb9e,5151,Vacation,47,47,0,47,0
626535,8113030c-14c8-485d-842e-b3477996eb9e,5151,Take 5 Day,8,8,0,8,0
745172,0a0c361d-a6f5-4868-93b5-be59edd37093,3098,Personal,40,40,0,40,0
745172,0a0c361d-a6f5-4868-93b5-be59edd37093,3098,Vacation,51,51,0,51,0
745172,0a0c361d-a6f5-4868-93b5-be59edd37093,3098,Take 5 Day,9,9,0,9,0
839880,f92cce7c-3728-4167-8e19-af08e851b3eb,5144,Vacation,19.18,19.18,0,19.18,0
839880,f92cce7c-3728-4167-8e19-af08e851b3eb,5144,Personal,14,14,0,14,0
839880,f92cce7c-3728-4167-8e19-af08e851b3eb,5144,Take 5 Day,8,8,0,8,0
799632,9b099ebb-1c78-4e27-b21e-83793b61034f,915,Vacation,0,0,0,0,0
799632,9b099ebb-1c78-4e27-b21e-83793b61034f,915,Personal,40,40,0,40,0
799632,9b099ebb-1c78-4e27-b21e-83793b61034f,915,Take 5 Day,8,8,0,8,0
838085,2c87e27f-9a87-4f19-85c3-4e8b83cd4c5c,706,Personal,0,0,0,0,0
615741,dd0621aa-b7a4-44b7-88eb-4e7d107a91c6,490,Sick Earned,8,8,0,8,0
790434,5b4b7cc5-fb74-4aa4-bd6a-7d79bfc5994d,1317,CA Sick,8,8,0,8,0
738614,676741f3-423c-406e-a06e-cdfe2f102267,1412,Vacation,48,48,0,48,0
738614,676741f3-423c-406e-a06e-cdfe2f102267,1412,CA Sick,3,3,0,3,0
738614,676741f3-423c-406e-a06e-cdfe2f102267,1412,Take 5 Day,8,8,0,8,0
738614,676741f3-423c-406e-a06e-cdfe2f102267,1412,WOW Week,0,0,0,0,0
841159,70993f04-7d40-41d7-806c-700ff3df2230,8291,Sick Earned,0,0,0,0,0
792900,c8d061bc-f6a3-4b37-947d-a82eb987fd00,8116,Sick Earned,4,4,0,4,0
240397,110b9457-10a4-49f4-bbcf-24a907b399ed,502,Personal,39,39,0,39,0
240397,110b9457-10a4-49f4-bbcf-24a907b399ed,502,Vacation,63,63,0,63,0
240397,110b9457-10a4-49f4-bbcf-24a907b399ed,502,Take 5 Day,9,9,0,9,0
234560,2e8f9347-521c-47ec-95ac-79e53ed9af38,556,Vacation,76,76,0,76,0
234560,2e8f9347-521c-47ec-95ac-79e53ed9af38,556,Personal,8,8,0,8,0
234560,2e8f9347-521c-47ec-95ac-79e53ed9af38,556,Take 5 Day,8,8,0,8,0
828274,6be25341-f898-4985-9154-2ff4ba8bf8fe,1416,CA Sick,16.92,16.92,0,16.92,0
839652,c73e963f-f3a9-46fd-9c28-7ac7113f1daa,484,Sick Earned,0,0,0,0,0
781027,a49782ab-723a-4777-b796-f32714564d7c,6245,Personal,13,13,0,13,0
781027,a49782ab-723a-4777-b796-f32714564d7c,6245,Vacation,44,44,0,44,0
781027,a49782ab-723a-4777-b796-f32714564d7c,6245,Take 5 Day,6,6,0,6,0
841579,831cab8e-584f-4d08-8826-b82e97b10c58,1160,Personal,45,45,0,45,0
841579,831cab8e-584f-4d08-8826-b82e97b10c58,1160,Vacation,24.25,24.25,0,24.25,0
841579,831cab8e-584f-4d08-8826-b82e97b10c58,1160,Take 5 Day,9,9,0,9,0
837631,9c3176f7-9632-4cd9-872d-24ff9260b89e,354,Sick Earned,16.9,16.9,0,16.9,0
779973,c57fff8c-db5c-42ce-805d-ad3c34f12bee,4072,Sick Earned,27.32,27.32,0,27.32,0
844196,0f40d9d1-51f5-4de9-bcff-4febda80d81e,8148,Sick Earned,3.07,3.07,0,3.07,0
741214,376fdcf0-4704-4a9d-b90c-5557ae4b5109,8115,Sick Earned,25.6,25.6,0,25.6,0
218637,95ab269e-f70e-482e-a9f9-3d1c8e39bc0c,201,Sick Earned,0,0,0,0,0
733828,bca2cda5-e96b-40d8-9cb2-180e60f60342,492,Sick Earned,29.9,29.9,0,29.9,0
781935,51edca9b-d377-4f72-8d34-07d2d317a5d8,1376,CA Sick,24.27,24.27,0,24.27,0
701124,4f0ee666-cf62-4e9f-9821-5f4f51a2854a,4041,Personal,16,16,0,16,0
701124,4f0ee666-cf62-4e9f-9821-5f4f51a2854a,4041,Vacation,3,3,0,3,0
701124,4f0ee666-cf62-4e9f-9821-5f4f51a2854a,4041,Take 5 Day,8,8,0,8,0
843645,32fd2143-d789-4452-be2d-e167e4bd86e8,301,Sick Earned,0,0,0,0,0
843962,6ea59f1d-236e-45e4-ad13-19ba72b85c3f,7006,Personal,4.73,4.73,0,4.73,0
793133,c8d061bc-f6a3-4b37-947d-a82eb987fd00,8116,Sick Earned,8,8,0,8,0
714162,92def27c-4846-47b4-b17c-d5dd3fa7d7e0,3000,Personal,36,36,0,36,0
714162,92def27c-4846-47b4-b17c-d5dd3fa7d7e0,3000,Vacation,18,18,0,18,0
714162,92def27c-4846-47b4-b17c-d5dd3fa7d7e0,3000,Take 5 Day,9,9,0,9,0
793395,0548aab8-4d85-4b4b-bb22-33ee1b326c02,1148,Vacation,25.35,25.35,0,25.35,0
793395,0548aab8-4d85-4b4b-bb22-33ee1b326c02,1148,Personal,40,40,0,40,0
793395,0548aab8-4d85-4b4b-bb22-33ee1b326c02,1148,Take 5 Day,8,8,0,8,0
821069,d0834f19-4535-49c3-b81f-6c2f00fc19e7,241,Vacation,62.92,62.92,0,62.92,0
821069,d0834f19-4535-49c3-b81f-6c2f00fc19e7,241,Personal,8,8,0,8,0
821069,d0834f19-4535-49c3-b81f-6c2f00fc19e7,241,Take 5 Day,8,8,0,8,0
834582,0ff8c317-8384-499f-9d56-dd8e8b8a9a6d,181,Sick Earned,0,0,0,0,0
836024,3f99a144-0712-4a20-80a6-ba82bab17ba0,1452,Sick Earned,6.35,6.35,0,6.35,0
836182,6e4aed44-5369-4b15-a3b7-3630231e5783,401,Sick Earned,0,0,0,0,0
839896,7af0cb94-dd30-42bd-8e6e-3330a83ddb7d,8020,Sick Earned,2.43,2.43,0,2.43,0
501541,2e7f677e-cc8b-4922-aa79-9190017f7f6e,86000,Vacation,160,160,160,0,0
501541,2e7f677e-cc8b-4922-aa79-9190017f7f6e,86000,Personal,40,40,40,0,0
501541,2e7f677e-cc8b-4922-aa79-9190017f7f6e,86000,Take 5 Day,0,0,0,0,0
501541,2e7f677e-cc8b-4922-aa79-9190017f7f6e,86000,WOW Week,0,0,0,0,0
223806,a25c30c3-e051-474a-9c37-34bd98f14c12,1117,Vacation,32,32,0,32,0
223806,a25c30c3-e051-474a-9c37-34bd98f14c12,1117,Personal,32,32,0,32,0
223806,a25c30c3-e051-474a-9c37-34bd98f14c12,1117,Take 5 Day,8,8,0,8,0
620772,d23595a1-987f-4c8b-86f8-9edb6525746f,72046,Vacation,95,95,0,95,0
620772,d23595a1-987f-4c8b-86f8-9edb6525746f,72046,Personal,40,40,0,40,0
620772,d23595a1-987f-4c8b-86f8-9edb6525746f,72046,Take 5 Day,8,8,0,8,0
622378,acb3cfce-5e85-4a98-9feb-dbff82b2772a,1362,CA Sick,48,48,0,48,0
562581,c1200e3e-a55b-4ed0-b7bf-a70bf4549fbf,6150,Vacation,48,48,0,48,0
562581,c1200e3e-a55b-4ed0-b7bf-a70bf4549fbf,6150,Personal,24,24,0,24,0
562581,c1200e3e-a55b-4ed0-b7bf-a70bf4549fbf,6150,Take 5 Day,8,8,0,8,0
832037,1378ef05-f255-4870-98d7-f61316fa5f6e,3080,Personal,48,48,0,48,0
832037,1378ef05-f255-4870-98d7-f61316fa5f6e,3080,Vacation,24,24,0,24,0
832037,1378ef05-f255-4870-98d7-f61316fa5f6e,3080,Take 5 Day,8,8,0,8,0
801776,9eb53e86-fd23-41de-aaeb-7c10430fad28,8099,Sick Earned,11,11,0,11,0
775346,256b4300-e3a3-405d-ab55-ff6c844cd442,309,Sick Earned,8,8,0,8,0
843605,2f8847ac-2efc-4cdc-a63b-6275141ab324,237,Sick Earned,9.3,9.3,0,9.3,0
833826,6dfbe7ae-112c-4d65-8871-a4f7e2fed57c,1419,Vacation,29.85,29.85,0,29.85,0
833826,6dfbe7ae-112c-4d65-8871-a4f7e2fed57c,1419,CA Sick,48,48,0,48,0
833826,6dfbe7ae-112c-4d65-8871-a4f7e2fed57c,1419,Take 5 Day,8,8,0,8,0
833826,6dfbe7ae-112c-4d65-8871-a4f7e2fed57c,1419,WOW Week,0,0,0,0,0
532040,ebca4ec6-de1e-4b27-af90-f3b6183b0a2e,1334,Vacation,28,28,0,28,0
532040,ebca4ec6-de1e-4b27-af90-f3b6183b0a2e,1334,CA Sick,48,48,0,48,0
532040,ebca4ec6-de1e-4b27-af90-f3b6183b0a2e,1334,Take 5 Day,24,24,0,24,0
532040,ebca4ec6-de1e-4b27-af90-f3b6183b0a2e,1334,WOW Week,0,0,0,0,0
837016,65ba0365-dbf0-45b5-bc7c-7a686f4b7006,415,Sick Earned,6,6,0,6,0
538544,0a88d4cb-c1ef-457a-85fc-0511484e05f5,660,Personal,44,44,0,44,0
538544,0a88d4cb-c1ef-457a-85fc-0511484e05f5,660,Vacation,67,67,0,67,0
538544,0a88d4cb-c1ef-457a-85fc-0511484e05f5,660,Take 5 Day,8,8,0,8,0
844275,ccd67b7d-4dbd-4f55-8ef6-156224734b76,421,Vacation,0,0,0,0,0
844275,ccd67b7d-4dbd-4f55-8ef6-156224734b76,421,Personal,40,40,0,40,0
844275,ccd67b7d-4dbd-4f55-8ef6-156224734b76,421,Take 5 Day,8,8,0,8,0
787052,6bef5aae-650e-4c65-9085-8054e6ab93db,417,Sick Earned,10,10,0,10,0
840824,620873a3-e9df-4dbb-8bb7-2546ce697db5,1352,Vacation,25.68,25.68,0,25.68,0
840824,620873a3-e9df-4dbb-8bb7-2546ce697db5,1352,CA Sick,54,54,0,54,0
840824,620873a3-e9df-4dbb-8bb7-2546ce697db5,1352,Take 5 Day,9,9,0,9,0
600648,289c484e-4fa1-45d6-9f0f-0d48a7def5a3,351,Sick Earned,16,16,0,16,0
763830,3903c0dd-a318-4448-bdae-19eb92c1c95c,8144,Sick Earned,20,20,0,20,0
787411,89fefce0-a6cb-4102-8ee9-84d83abfdba5,8141,Sick Earned,18,18,0,18,0
822175,87996bb5-93f0-493b-a3a6-de7897616e42,535,Vacation,24,24,0,24,0
822175,87996bb5-93f0-493b-a3a6-de7897616e42,535,Personal,40,40,0,40,0
822175,87996bb5-93f0-493b-a3a6-de7897616e42,535,Take 5 Day,8,8,0,8,0
824242,45e9356e-6bb0-4d5a-94bb-afe860527bc5,8102,Sick Earned,16.95,16.95,0,16.95,0
826436,37f403b5-2e68-45c9-bccf-221fc2fe3b28,647,Personal,36,36,0,36,0
826436,37f403b5-2e68-45c9-bccf-221fc2fe3b28,647,Vacation,27,27,0,27,0
826436,37f403b5-2e68-45c9-bccf-221fc2fe3b28,647,Take 5 Day,9,9,0,9,0
558757,1cefcb7b-76b1-4278-b0ea-4bc08873d884,438,Vacation,8,8,0,8,0
558757,1cefcb7b-76b1-4278-b0ea-4bc08873d884,438,Personal,21,21,0,21,0
558757,1cefcb7b-76b1-4278-b0ea-4bc08873d884,438,Take 5 Day,8,8,0,8,0
843614,518fe291-265d-40be-a7cf-19f37f950c35,7063,Vacation,13.7,13.7,0,13.7,0
843614,518fe291-265d-40be-a7cf-19f37f950c35,7063,Personal,40,40,0,40,0
843614,518fe291-265d-40be-a7cf-19f37f950c35,7063,Take 5 Day,8,8,0,8,0
763854,92dcd05e-7c38-40a3-a6ab-0add2084b843,1395,CA Sick,4,4,0,4,0
779718,676741f3-423c-406e-a06e-cdfe2f102267,1412,Vacation,27,27,0,27,0
779718,676741f3-423c-406e-a06e-cdfe2f102267,1412,CA Sick,51,51,0,51,0
779718,676741f3-423c-406e-a06e-cdfe2f102267,1412,Take 5 Day,9,9,0,9,0
793859,b4f1b561-c8d6-4e54-aa9c-9f4bfc39db4e,3084,Sick Earned,0,0,0,0,0
827079,f1214bef-57d9-4fcb-95ec-f0e13f0b9464,4050,Vacation,43.75,43.75,0,43.75,0
827079,f1214bef-57d9-4fcb-95ec-f0e13f0b9464,4050,Personal,40,40,0,40,0
827079,f1214bef-57d9-4fcb-95ec-f0e13f0b9464,4050,Take 5 Day,8,8,0,8,0
702148,85747e25-1f50-4abd-be01-4c6fc641a0c0,1397,CA Sick,43.78,43.78,0,43.78,0
840375,30b4d1eb-9fc9-428a-a536-7d62b8fae5e0,1502,CA Sick,0,0,0,0,0
740479,cab32f64-8b2f-41db-b83d-6f82a19c1c31,1332,CA Sick,0,0,0,0,0
537594,1d248aa5-463b-4ae1-b89e-d17fcdc56776,488,Personal,40,40,0,40,0
537594,1d248aa5-463b-4ae1-b89e-d17fcdc56776,488,Vacation,0,0,0,0,0
537594,1d248aa5-463b-4ae1-b89e-d17fcdc56776,488,Take 5 Day,8,8,0,8,0
722271,141f6b03-1950-4187-adb6-e73246b21c3a,184,Sick Earned,0.5,0.5,0,0.5,0
709668,5f753402-c687-47df-bfb4-36e305b614a0,3019,Sick Earned,35.7,35.7,0,35.7,0
792830,0759929d-6c0b-4e68-be5e-6ed3f9ef522f,6309,Vacation,8,8,0,8,0
792830,0759929d-6c0b-4e68-be5e-6ed3f9ef522f,6309,Personal,16,16,0,16,0
792830,0759929d-6c0b-4e68-be5e-6ed3f9ef522f,6309,Take 5 Day,8,8,0,8,0
832489,e63c8627-86d8-4140-81bf-ed8616f8c9d8,1330,CA Sick,7,7,0,7,0
211246,c042c6c2-13ff-4c9a-bc6c-cfc8410577c6,72063,Vacation,145,145,0,145,0
211246,c042c6c2-13ff-4c9a-bc6c-cfc8410577c6,72063,Personal,40,40,0,40,0
211246,c042c6c2-13ff-4c9a-bc6c-cfc8410577c6,72063,Take 5 Day,8,8,0,8,0
732123,35ea74f4-7e1a-4cf6-8212-962cf09f3d51,7109,Vacation,38.63,38.63,0,38.63,0
732123,35ea74f4-7e1a-4cf6-8212-962cf09f3d51,7109,Personal,28,28,0,28,0
732123,35ea74f4-7e1a-4cf6-8212-962cf09f3d51,7109,Take 5 Day,8,8,0,8,0
806545,69b49b6b-22aa-4ce0-a4c7-66b22cb4961f,8011,Sick Earned,12.08,12.08,0,12.08,0
712163,caaf84d3-9c0f-4a8a-88d2-eacbc6c4190f,717,Personal,47.45,47.45,0,47.45,0
845009,996b2ee8-faa2-4420-8824-34443a765d17,8093,Sick Earned,3,3,0,3,0
815059,c837fae0-81cb-41dd-89cb-4a4b599f446b,8026,Sick Earned,0,0,0,0,0
624559,eccced79-25ff-4cdc-8d30-788a4175113d,4034,Vacation,48,48,0,48,0
624559,eccced79-25ff-4cdc-8d30-788a4175113d,4034,Personal,40,40,0,40,0
624559,eccced79-25ff-4cdc-8d30-788a4175113d,4034,Take 5 Day,8,8,0,8,0
722142,9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,Vacation,0,0,0,0,0
722142,9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,Personal,40,40,0,40,0
722142,9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,Take 5 Day,8,8,0,8,0
842255,30f48a17-f4b6-4add-ba3c-b7d13b372f1a,8056,Sick Earned,0,0,0,0,0
829835,2e5c70cd-ec67-4f7a-9ea0-1253770d98a7,466,Sick Earned,0,0,0,0,0
808818,e7738c00-40dd-4c77-94a1-730050507b8a,356,Sick Earned,9.87,9.87,0,9.87,0
831651,d9be825e-ba56-450d-94e5-1660cdea2103,932,Vacation,24,24,0,24,0
831651,d9be825e-ba56-450d-94e5-1660cdea2103,932,Personal,32,32,0,32,0
831651,d9be825e-ba56-450d-94e5-1660cdea2103,932,Take 5 Day,8,8,0,8,0
824905,856f0daa-7ba6-4b1d-bf8b-06d317c70b14,3046,Sick Earned,0,0,0,0,0
584259,a8b203b0-3f50-47bd-8def-1ee29aa68b47,85000,Personal,40,40,40,0,0
584259,a8b203b0-3f50-47bd-8def-1ee29aa68b47,85000,Vacation,120,120,120,0,0
584259,a8b203b0-3f50-47bd-8def-1ee29aa68b47,85000,Take 5 Day,0,0,0,0,0
584259,a8b203b0-3f50-47bd-8def-1ee29aa68b47,85000,WOW Week,0,0,0,0,0
803421,50f70b55-d391-4162-a98b-230faaf94fa8,8143,Sick Earned,22.95,22.95,0,22.95,0
529868,80070cd4-8fb9-45f4-a692-673975e14785,1475,Vacation,19.95,19.95,0,19.95,0
529868,80070cd4-8fb9-45f4-a692-673975e14785,1475,CA Sick,48,48,0,48,0
529868,80070cd4-8fb9-45f4-a692-673975e14785,1475,Take 5 Day,8,8,0,8,0
529868,80070cd4-8fb9-45f4-a692-673975e14785,1475,WOW Week,0,0,0,0,0
826274,2da5e21e-7f37-48d2-b23e-523fe7a29995,8120,Personal,63,63,0,63,0
826274,2da5e21e-7f37-48d2-b23e-523fe7a29995,8120,Vacation,15.28,15.28,0,15.28,0
826274,2da5e21e-7f37-48d2-b23e-523fe7a29995,8120,Take 5 Day,9,9,0,9,0
740748,376fdcf0-4704-4a9d-b90c-5557ae4b5109,8115,Personal,27,27,0,27,0
740748,376fdcf0-4704-4a9d-b90c-5557ae4b5109,8115,Vacation,11,11,0,11,0
740748,376fdcf0-4704-4a9d-b90c-5557ae4b5109,8115,Take 5 Day,9,9,0,9,0
792967,c8d061bc-f6a3-4b37-947d-a82eb987fd00,8116,Sick Earned,12,12,0,12,0
804569,5f753402-c687-47df-bfb4-36e305b614a0,3019,Sick Earned,0,0,0,0,0
808317,98e9f612-8344-444a-8180-c7f353442b9e,8109,Sick Earned,0,0,0,0,0
743086,b367928c-2831-4e86-aea9-2ef0a794d11a,1301,CA Sick,21,21,0,21,0
524890,71d50326-efb1-4bf2-9d23-27dc836af52c,1156,Vacation,48,48,0,48,0
524890,71d50326-efb1-4bf2-9d23-27dc836af52c,1156,Personal,40,40,0,40,0
524890,71d50326-efb1-4bf2-9d23-27dc836af52c,1156,Take 5 Day,8,8,0,8,0
801830,c96dd109-0e09-4a4e-990c-a647c5ce1fc1,3086,Sick Earned,24.7,24.7,0,24.7,0
806773,809a0231-08b8-440c-95c0-a4e847541b6a,159,Sick Earned,0,0,0,0,0
620687,4eb63fcb-452e-4844-a451-aa42629b729d,1378,CA Sick,11,11,0,11,0
686381,fd59e16a-eae6-450d-a98e-235c4d41041e,5060,Vacation,40,40,0,40,0
686381,fd59e16a-eae6-450d-a98e-235c4d41041e,5060,Personal,40,40,0,40,0
686381,fd59e16a-eae6-450d-a98e-235c4d41041e,5060,Take 5 Day,8,8,0,8,0
530352,5f25e87d-13c9-416c-9f0e-5830024266ed,670,Personal,36,36,0,36,0
530352,5f25e87d-13c9-416c-9f0e-5830024266ed,670,Vacation,36,36,0,36,0
530352,5f25e87d-13c9-416c-9f0e-5830024266ed,670,Take 5 Day,9,9,0,9,0
842325,3909eb4a-65ae-48bc-b994-d809cd3a4e1f,348,Sick Earned,6.67,6.67,0,6.67,0
526075,ad07858e-d1e8-41bf-a551-f5be0e7137b3,7038,Vacation,23,23,0,23,0
526075,ad07858e-d1e8-41bf-a551-f5be0e7137b3,7038,Personal,28,28,0,28,0
526075,ad07858e-d1e8-41bf-a551-f5be0e7137b3,7038,Take 5 Day,8,8,0,8,0
795903,1e4d97e2-c888-4547-95cf-f177f73415d2,7142,Personal,9.58,9.58,0,9.58,0
790677,2da5e21e-7f37-48d2-b23e-523fe7a29995,8120,Sick Earned,10,10,0,10,0
782638,80b4e4a1-3def-4617-8671-26e09a81bfd7,3066,Sick Earned,0,0,0,0,0
714761,f26e4502-d195-486c-8ef0-d0946bd26ae8,225,Sick Earned,0,0,0,0,0
210761,642f7f0c-1faa-400a-81fd-23e68434cb59,646,Personal,27,27,0,27,0
210761,642f7f0c-1faa-400a-81fd-23e68434cb59,646,Vacation,60,60,0,60,0
210761,642f7f0c-1faa-400a-81fd-23e68434cb59,646,Take 5 Day,9,9,0,9,0
779001,7f849b5e-11cc-442f-b7fc-c5c12985f347,934,Personal,9,9,0,9,0
779001,7f849b5e-11cc-442f-b7fc-c5c12985f347,934,Vacation,18,18,0,18,0
779001,7f849b5e-11cc-442f-b7fc-c5c12985f347,934,Take 5 Day,9,9,0,9,0
796798,690ba65b-0be0-465f-85ce-07d2a760c814,470,Sick Earned,28.6,28.6,0,28.6,0
841441,7f9e6886-958a-4bbc-814f-6736046f492f,117,Sick Earned,1.82,1.82,0,1.82,0
833591,89feeb7d-506e-4d97-98c8-d35c8b4ab5c9,235,Sick Earned,12.33,12.33,0,12.33,0
823819,12d8f347-066c-49b3-bbea-80e94319dcd2,6275,Personal,45,45,0,45,0
823819,12d8f347-066c-49b3-bbea-80e94319dcd2,6275,Vacation,60,60,0,60,0
823819,12d8f347-066c-49b3-bbea-80e94319dcd2,6275,Take 5 Day,9,9,0,9,0
231551,289c484e-4fa1-45d6-9f0f-0d48a7def5a3,351,Personal,40,40,0,40,0
231551,289c484e-4fa1-45d6-9f0f-0d48a7def5a3,351,Vacation,8,8,0,8,0
231551,289c484e-4fa1-45d6-9f0f-0d48a7def5a3,351,Take 5 Day,8,8,0,8,0
829242,3903c0dd-a318-4448-bdae-19eb92c1c95c,8144,Sick Earned,7.18,7.18,0,7.18,0
825807,18fa2a91-9c33-4fb7-b27d-d9e775fc1168,8117,Sick Earned,6,6,0,6,0
845222,80070cd4-8fb9-45f4-a692-673975e14785,1475,CA Sick,4.07,4.07,0,4.07,0
751626,67817fd6-bdd3-421f-b6d4-68965062ede4,728,Personal,8,8,0,8,0
802538,8c3f8e9a-7896-4f86-939d-b893a42d7140,252,Sick Earned,0,0,0,0,0
782381,88a0b8ca-386f-41ab-af27-bf63ae1928d1,6199,Personal,45,45,0,45,0
782381,88a0b8ca-386f-41ab-af27-bf63ae1928d1,6199,Vacation,45,45,0,45,0
782381,88a0b8ca-386f-41ab-af27-bf63ae1928d1,6199,Take 5 Day,9,9,0,9,0
831225,0a8c4503-8318-413d-beb2-b36f9255301e,110,Sick Earned,9.73,9.73,0,9.73,0
586963,e695e81d-6865-4cb5-9958-932fccee36c6,5105,Personal,36,36,0,36,0
586963,e695e81d-6865-4cb5-9958-932fccee36c6,5105,Vacation,27,27,0,27,0
586963,e695e81d-6865-4cb5-9958-932fccee36c6,5105,Take 5 Day,9,9,0,9,0
790595,9a97f8bd-00cf-4096-bc05-a2830e8134e9,736,Personal,26.27,26.27,0,26.27,0
842266,565c95e7-8be2-4c0f-add9-ae27c02649d4,1303,CA Sick,9.52,9.52,0,9.52,0
755431,fa4b06ad-035b-4827-bf43-5763714d1321,8122,Sick Earned,23,23,0,23,0
837365,36ccb8ad-9bb0-46ee-9d5f-75f6236bb64b,1446,CA Sick,4.98,4.98,0,4.98,0
507571,88455663-1246-414d-903f-0bfa174c4cbd,5052,Vacation,37.58,37.58,0,37.58,0
507571,88455663-1246-414d-903f-0bfa174c4cbd,5052,Personal,22,22,0,22,0
507571,88455663-1246-414d-903f-0bfa174c4cbd,5052,Take 5 Day,8,8,0,8,0
799206,acb3cfce-5e85-4a98-9feb-dbff82b2772a,1362,CA Sick,31.07,31.07,0,31.07,0
832237,d7cc1d6e-afc9-46b1-a9d6-46b8a96f2d78,1408,CA Sick,10.77,10.77,0,10.77,0
784499,2284ebe9-2c32-4153-8709-9db711b61137,1126,Vacation,0,0,0,0,0
784499,2284ebe9-2c32-4153-8709-9db711b61137,1126,Personal,40,40,0,40,0
784499,2284ebe9-2c32-4153-8709-9db711b61137,1126,Take 5 Day,8,8,0,8,0
