employeeid,locationId,clockintime,clockintype,deleted,externalId,role
845199,1475,2025-01-31T00:32:00Z,ShiftBegin,,845199-1475-1-30-202516:32,crew
845199,1475,2025-01-31T04:48:00Z,ShiftEnd,,845199-1475-1-30-202520:48,crew
845199,1475,2025-02-08T22:32:00Z,ShiftBegin,,845199-1475-2-8-202514:32,crew
845199,1475,2025-02-09T03:02:00Z,ShiftEnd,,845199-1475-2-8-202519:02,crew
845200,1475,2025-01-26T22:30:00Z,ShiftBegin,,845200-1475-1-26-202514:30,crew
845200,1475,2025-01-27T03:00:00Z,ShiftEnd,,845200-1475-1-26-202519:00,crew
845200,1475,2025-01-30T18:00:00Z,ShiftBegin,,845200-1475-1-30-202510:00,crew
845200,1475,2025-01-30T22:29:00Z,ShiftEnd,,845200-1475-1-30-202514:29,crew
845200,1475,2025-02-02T18:59:00Z,ShiftBegin,,845200-1475-2-2-202510:59,crew
845200,1475,2025-02-02T23:30:00Z,ShiftEnd,,845200-1475-2-2-202515:30,crew
845200,1475,2025-02-05T00:30:00Z,ShiftBegin,,845200-1475-2-4-202516:30,crew
845200,1475,2025-02-05T04:45:00Z,ShiftEnd,,845200-1475-2-4-202520:45,crew
845484,1475,2025-01-26T22:30:00Z,ShiftBegin,,845484-1475-1-26-202514:30,crew
845484,1475,2025-01-27T03:02:00Z,ShiftEnd,,845484-1475-1-26-202519:02,crew
845484,1475,2025-02-01T20:01:00Z,ShiftBegin,,845484-1475-2-1-202512:01,crew
845484,1475,2025-02-02T00:32:00Z,ShiftEnd,,845484-1475-2-1-202516:32,crew
845205,1475,2025-01-26T23:49:00Z,ShiftBegin,,845205-1475-1-26-202515:49,crew
845205,1475,2025-01-27T03:59:00Z,ShiftEnd,,845205-1475-1-26-202519:59,crew
845205,1475,2025-01-31T23:29:00Z,ShiftBegin,,845205-1475-1-31-202515:29,crew
845205,1475,2025-02-01T04:00:00Z,ShiftEnd,,845205-1475-1-31-202520:00,crew
845205,1475,2025-02-02T22:30:00Z,ShiftBegin,,845205-1475-2-2-202514:30,crew
845205,1475,2025-02-03T03:01:00Z,ShiftEnd,,845205-1475-2-2-202519:01,crew
845205,1475,2025-02-08T00:31:00Z,ShiftBegin,,845205-1475-2-7-202516:31,crew
845205,1475,2025-02-08T04:56:00Z,ShiftEnd,,845205-1475-2-7-202520:56,crew
845222,1475,2025-01-27T11:40:00Z,ShiftBegin,,845222-1475-1-27-20253:40,crew
845222,1475,2025-01-27T16:30:00Z,MealBreakBegin,,845222-1475-1-27-20258:30,crew
845222,1475,2025-01-27T17:00:00Z,MealBreakEnd,,845222-1475-1-27-20259:00,crew
845222,1475,2025-01-27T20:28:00Z,ShiftEnd,,845222-1475-1-27-202512:28,crew
845222,1475,2025-01-30T00:30:00Z,ShiftBegin,,845222-1475-1-29-202516:30,crew
845222,1475,2025-01-30T04:46:00Z,ShiftEnd,,845222-1475-1-29-202520:46,crew
845222,1475,2025-01-30T18:40:00Z,ShiftBegin,,845222-1475-1-30-202510:40,crew
845222,1475,2025-01-30T22:57:00Z,MealBreakBegin,,845222-1475-1-30-202514:57,crew
845222,1475,2025-01-30T23:28:00Z,MealBreakEnd,,845222-1475-1-30-202515:28,crew
845222,1475,2025-01-31T01:23:00Z,ShiftEnd,,845222-1475-1-30-202517:23,crew
845222,1475,2025-01-31T23:45:00Z,ShiftBegin,,845222-1475-1-31-202515:45,crew
845222,1475,2025-02-01T04:04:00Z,MealBreakBegin,,845222-1475-1-31-202520:04,crew
845222,1475,2025-02-01T04:34:00Z,MealBreakEnd,,845222-1475-1-31-202520:34,crew
845222,1475,2025-02-01T06:21:00Z,ShiftEnd,,845222-1475-1-31-202522:21,crew
845222,1475,2025-02-03T20:12:00Z,ShiftBegin,,845222-1475-2-3-202512:12,crew
845222,1475,2025-02-04T00:32:00Z,MealBreakBegin,,845222-1475-2-3-202516:32,crew
845222,1475,2025-02-04T01:02:00Z,MealBreakEnd,,845222-1475-2-3-202517:02,crew
845222,1475,2025-02-04T03:18:00Z,ShiftEnd,,845222-1475-2-3-202519:18,crew
845222,1475,2025-02-05T00:29:00Z,ShiftBegin,,845222-1475-2-4-202516:29,crew
845222,1475,2025-02-05T04:45:00Z,ShiftEnd,,845222-1475-2-4-202520:45,crew
845222,1475,2025-02-08T00:30:00Z,ShiftBegin,,845222-1475-2-7-202516:30,crew
845222,1475,2025-02-08T04:58:00Z,ShiftEnd,,845222-1475-2-7-202520:58,crew
845212,1475,2025-01-27T11:40:00Z,ShiftBegin,,845212-1475-1-27-20253:40,crew
845212,1475,2025-01-27T16:30:00Z,MealBreakBegin,,845212-1475-1-27-20258:30,crew
845212,1475,2025-01-27T17:00:00Z,MealBreakEnd,,845212-1475-1-27-20259:00,crew
845212,1475,2025-01-27T20:22:00Z,ShiftEnd,,845212-1475-1-27-202512:22,crew
845212,1475,2025-01-28T17:59:00Z,ShiftBegin,,845212-1475-1-28-20259:59,crew
845212,1475,2025-01-28T22:32:00Z,ShiftEnd,,845212-1475-1-28-202514:32,crew
845212,1475,2025-02-01T18:00:00Z,ShiftBegin,,845212-1475-2-1-202510:00,crew
845212,1475,2025-02-01T22:30:00Z,ShiftEnd,,845212-1475-2-1-202514:30,crew
845212,1475,2025-02-04T17:59:00Z,ShiftBegin,,845212-1475-2-4-20259:59,crew
845212,1475,2025-02-04T22:30:00Z,ShiftEnd,,845212-1475-2-4-202514:30,crew
845218,1475,2025-01-27T17:29:00Z,ShiftBegin,,845218-1475-1-27-20259:29,crew
845218,1475,2025-01-27T21:34:00Z,MealBreakBegin,,845218-1475-1-27-202513:34,crew
845218,1475,2025-01-27T22:04:00Z,MealBreakEnd,,845218-1475-1-27-202514:04,crew
845218,1475,2025-01-28T02:04:00Z,ShiftEnd,,845218-1475-1-27-202518:04,crew
845218,1475,2025-01-30T21:28:00Z,ShiftBegin,,845218-1475-1-30-202513:28,crew
845218,1475,2025-01-31T02:08:00Z,ShiftEnd,,845218-1475-1-30-202518:08,crew
845218,1475,2025-01-31T18:00:00Z,ShiftBegin,,845218-1475-1-31-202510:00,crew
845218,1475,2025-01-31T22:35:00Z,ShiftEnd,,845218-1475-1-31-202514:35,crew
845218,1475,2025-02-01T20:32:00Z,ShiftBegin,,845218-1475-2-1-202512:32,crew
845218,1475,2025-02-02T00:43:00Z,MealBreakBegin,,845218-1475-2-1-202516:43,crew
845218,1475,2025-02-02T01:13:00Z,MealBreakEnd,,845218-1475-2-1-202517:13,crew
845218,1475,2025-02-02T05:10:00Z,ShiftEnd,,845218-1475-2-1-202521:10,crew
845206,1475,2025-01-27T22:29:00Z,ShiftBegin,,845206-1475-1-27-202514:29,crew
845206,1475,2025-01-28T03:00:00Z,ShiftEnd,,845206-1475-1-27-202519:00,crew
845206,1475,2025-01-29T17:57:00Z,ShiftBegin,,845206-1475-1-29-20259:57,crew
845206,1475,2025-01-29T22:32:00Z,ShiftEnd,,845206-1475-1-29-202514:32,crew
845206,1475,2025-02-01T22:29:00Z,ShiftBegin,,845206-1475-2-1-202514:29,crew
845206,1475,2025-02-02T02:30:00Z,ShiftEnd,,845206-1475-2-1-202518:30,crew
845206,1475,2025-02-03T22:29:00Z,ShiftBegin,,845206-1475-2-3-202514:29,crew
845206,1475,2025-02-04T03:05:00Z,ShiftEnd,,845206-1475-2-3-202519:05,crew
845206,1475,2025-02-07T22:28:00Z,ShiftBegin,,845206-1475-2-7-202514:28,crew
845206,1475,2025-02-08T03:01:00Z,ShiftEnd,,845206-1475-2-7-202519:01,crew
845227,1475,2025-01-28T00:30:00Z,ShiftBegin,,845227-1475-1-27-202516:30,crew
845227,1475,2025-01-28T04:41:00Z,ShiftEnd,,845227-1475-1-27-202520:41,crew
845227,1475,2025-01-28T22:32:00Z,ShiftBegin,,845227-1475-1-28-202514:32,crew
845227,1475,2025-01-29T03:01:00Z,ShiftEnd,,845227-1475-1-28-202519:01,crew
845227,1475,2025-02-04T01:00:00Z,ShiftBegin,,845227-1475-2-3-202517:00,crew
845227,1475,2025-02-04T04:51:00Z,ShiftEnd,,845227-1475-2-3-202520:51,crew
844591,1475,2025-01-28T14:00:00Z,ShiftBegin,,844591-1475-1-28-20256:00,crew
844591,1475,2025-01-28T18:48:00Z,MealBreakBegin,,844591-1475-1-28-202510:48,crew
844591,1475,2025-01-28T19:21:00Z,MealBreakEnd,,844591-1475-1-28-202511:21,crew
844591,1475,2025-01-28T22:38:00Z,ShiftEnd,,844591-1475-1-28-202514:38,crew
844591,1475,2025-01-29T17:31:00Z,ShiftBegin,,844591-1475-1-29-20259:31,crew
844591,1475,2025-01-29T20:57:00Z,MealBreakBegin,,844591-1475-1-29-202512:57,crew
844591,1475,2025-01-29T21:29:00Z,MealBreakEnd,,844591-1475-1-29-202513:29,crew
844591,1475,2025-01-30T02:00:00Z,ShiftEnd,,844591-1475-1-29-202518:00,crew
844591,1475,2025-01-30T14:02:00Z,ShiftBegin,,844591-1475-1-30-20256:02,crew
844591,1475,2025-01-30T18:10:00Z,MealBreakBegin,,844591-1475-1-30-202510:10,crew
844591,1475,2025-01-30T18:42:00Z,MealBreakEnd,,844591-1475-1-30-202510:42,crew
844591,1475,2025-01-30T22:31:00Z,ShiftEnd,,844591-1475-1-30-202514:31,crew
844591,1475,2025-02-02T19:35:00Z,ShiftBegin,,844591-1475-2-2-202511:35,crew
844591,1475,2025-02-03T00:06:00Z,MealBreakBegin,,844591-1475-2-2-202516:06,crew
844591,1475,2025-02-03T00:38:00Z,MealBreakEnd,,844591-1475-2-2-202516:38,crew
844591,1475,2025-02-03T04:09:00Z,ShiftEnd,,844591-1475-2-2-202520:09,crew
844591,1475,2025-02-04T14:02:00Z,ShiftBegin,,844591-1475-2-4-20256:02,crew
844591,1475,2025-02-04T18:27:00Z,MealBreakBegin,,844591-1475-2-4-202510:27,crew
844591,1475,2025-02-04T18:59:00Z,MealBreakEnd,,844591-1475-2-4-202510:59,crew
844591,1475,2025-02-04T22:41:00Z,ShiftEnd,,844591-1475-2-4-202514:41,crew
844591,1475,2025-02-05T17:32:00Z,ShiftBegin,,844591-1475-2-5-20259:32,crew
844591,1475,2025-02-05T21:32:00Z,MealBreakBegin,,844591-1475-2-5-202513:32,crew
844591,1475,2025-02-05T22:03:00Z,MealBreakEnd,,844591-1475-2-5-202514:03,crew
844591,1475,2025-02-06T02:04:00Z,ShiftEnd,,844591-1475-2-5-202518:04,crew
844591,1475,2025-02-06T14:01:00Z,ShiftBegin,,844591-1475-2-6-20256:01,crew
844591,1475,2025-02-06T18:33:00Z,MealBreakBegin,,844591-1475-2-6-202510:33,crew
844591,1475,2025-02-06T19:04:00Z,MealBreakEnd,,844591-1475-2-6-202511:04,crew
844591,1475,2025-02-06T22:33:00Z,ShiftEnd,,844591-1475-2-6-202514:33,crew
845202,1475,2025-01-29T00:29:00Z,ShiftBegin,,845202-1475-1-28-202516:29,crew
845202,1475,2025-01-29T04:58:00Z,ShiftEnd,,845202-1475-1-28-202520:58,crew
845202,1475,2025-02-01T16:10:00Z,ShiftBegin,,845202-1475-2-1-20258:10,crew
845202,1475,2025-02-01T21:01:00Z,MealBreakBegin,,845202-1475-2-1-202513:01,crew
845202,1475,2025-02-01T21:31:00Z,MealBreakEnd,,845202-1475-2-1-202513:31,crew
845202,1475,2025-02-02T01:21:00Z,ShiftEnd,,845202-1475-2-1-202517:21,crew
845202,1475,2025-02-06T00:29:00Z,ShiftBegin,,845202-1475-2-5-202516:29,crew
845202,1475,2025-02-06T04:59:00Z,ShiftEnd,,845202-1475-2-5-202520:59,crew
845202,1475,2025-02-07T22:28:00Z,ShiftBegin,,845202-1475-2-7-202514:28,crew
845202,1475,2025-02-08T02:32:00Z,ShiftEnd,,845202-1475-2-7-202518:32,crew
845202,1475,2025-02-09T00:29:00Z,ShiftBegin,,845202-1475-2-8-202516:29,crew
845202,1475,2025-02-09T05:03:00Z,ShiftEnd,,845202-1475-2-8-202521:03,crew
845223,1475,2025-01-31T00:29:00Z,ShiftBegin,,845223-1475-1-30-202516:29,crew
845223,1475,2025-01-31T04:30:00Z,ShiftEnd,,845223-1475-1-30-202520:30,crew
845223,1475,2025-02-01T00:58:00Z,ShiftBegin,,845223-1475-1-31-202516:58,crew
845223,1475,2025-02-01T04:52:00Z,ShiftEnd,,845223-1475-1-31-202520:52,crew
845221,1475,2025-02-02T00:30:00Z,ShiftBegin,,845221-1475-2-1-202516:30,crew
845221,1475,2025-02-02T05:03:00Z,ShiftEnd,,845221-1475-2-1-202521:03,crew
845221,1475,2025-02-02T18:00:00Z,ShiftBegin,,845221-1475-2-2-202510:00,crew
845221,1475,2025-02-02T22:30:00Z,ShiftEnd,,845221-1475-2-2-202514:30,crew
845221,1475,2025-02-06T00:59:00Z,ShiftBegin,,845221-1475-2-5-202516:59,crew
845221,1475,2025-02-06T05:00:00Z,ShiftEnd,,845221-1475-2-5-202521:00,crew
845221,1475,2025-02-07T00:59:00Z,ShiftBegin,,845221-1475-2-6-202516:59,crew
845221,1475,2025-02-07T04:51:00Z,ShiftEnd,,845221-1475-2-6-202520:51,crew
845221,1475,2025-02-08T19:59:00Z,ShiftBegin,,845221-1475-2-8-202511:59,crew
845221,1475,2025-02-09T00:31:00Z,ShiftEnd,,845221-1475-2-8-202516:31,crew
845224,1475,2025-02-02T00:31:00Z,ShiftBegin,,845224-1475-2-1-202516:31,crew
845224,1475,2025-02-02T05:03:00Z,ShiftEnd,,845224-1475-2-1-202521:03,crew
845224,1475,2025-02-07T00:33:00Z,ShiftBegin,,845224-1475-2-6-202516:33,crew
845224,1475,2025-02-07T04:52:00Z,ShiftEnd,,845224-1475-2-6-202520:52,crew
845224,1475,2025-02-09T00:30:00Z,ShiftBegin,,845224-1475-2-8-202516:30,crew
845224,1475,2025-02-09T05:02:00Z,ShiftEnd,,845224-1475-2-8-202521:02,crew
835508,1478,2025-01-26T23:33:00Z,ShiftBegin,,835508-1478-1-26-202515:33,crew
835508,1478,2025-01-27T03:28:00Z,ShiftEnd,,835508-1478-1-26-202519:28,crew
835508,1478,2025-01-31T22:06:00Z,ShiftBegin,,835508-1478-1-31-202514:06,crew
835508,1478,2025-02-01T02:00:00Z,ShiftEnd,,835508-1478-1-31-202518:00,crew
835508,1478,2025-02-02T00:01:00Z,ShiftBegin,,835508-1478-2-1-202516:01,crew
835508,1478,2025-02-02T04:31:00Z,ShiftEnd,,835508-1478-2-1-202520:31,crew
835508,1478,2025-02-02T18:04:00Z,ShiftBegin,,835508-1478-2-2-202510:04,crew
835508,1478,2025-02-02T22:02:00Z,ShiftEnd,,835508-1478-2-2-202514:02,crew
835508,1478,2025-02-08T00:31:00Z,ShiftBegin,,835508-1478-2-7-202516:31,crew
835508,1478,2025-02-08T04:25:00Z,ShiftEnd,,835508-1478-2-7-202520:25,crew
835508,1478,2025-02-08T22:33:00Z,ShiftBegin,,835508-1478-2-8-202514:33,crew
835508,1478,2025-02-09T02:32:00Z,ShiftEnd,,835508-1478-2-8-202518:32,crew
846987,1478,2025-01-27T17:59:00Z,ShiftBegin,,846987-1478-1-27-20259:59,crew
846987,1478,2025-01-27T21:51:00Z,MealBreakBegin,,846987-1478-1-27-202513:51,crew
846987,1478,2025-01-27T22:32:00Z,MealBreakEnd,,846987-1478-1-27-202514:32,crew
846987,1478,2025-01-28T01:59:00Z,ShiftEnd,,846987-1478-1-27-202517:59,crew
846987,1478,2025-01-28T20:43:00Z,ShiftBegin,,846987-1478-1-28-202512:43,crew
846987,1478,2025-01-29T01:59:00Z,MealBreakBegin,,846987-1478-1-28-202517:59,crew
846987,1478,2025-01-29T02:35:00Z,MealBreakEnd,,846987-1478-1-28-202518:35,crew
846987,1478,2025-01-29T04:38:00Z,ShiftEnd,,846987-1478-1-28-202520:38,crew
846987,1478,2025-01-29T17:39:00Z,ShiftBegin,,846987-1478-1-29-20259:39,crew
846987,1478,2025-01-29T22:34:00Z,MealBreakBegin,,846987-1478-1-29-202514:34,crew
846987,1478,2025-01-29T23:10:00Z,MealBreakEnd,,846987-1478-1-29-202515:10,crew
846987,1478,2025-01-30T01:15:00Z,ShiftEnd,,846987-1478-1-29-202517:15,crew
846987,1478,2025-01-30T17:51:00Z,ShiftBegin,,846987-1478-1-30-20259:51,crew
846987,1478,2025-01-30T22:21:00Z,MealBreakBegin,,846987-1478-1-30-202514:21,crew
846987,1478,2025-01-30T23:01:00Z,MealBreakEnd,,846987-1478-1-30-202515:01,crew
846987,1478,2025-01-31T02:00:00Z,ShiftEnd,,846987-1478-1-30-202518:00,crew
846987,1478,2025-01-31T21:34:00Z,ShiftBegin,,846987-1478-1-31-202513:34,crew
846987,1478,2025-02-01T00:25:00Z,MealBreakBegin,,846987-1478-1-31-202516:25,crew
846987,1478,2025-02-01T00:59:00Z,MealBreakEnd,,846987-1478-1-31-202516:59,crew
846987,1478,2025-02-01T04:39:00Z,ShiftEnd,,846987-1478-1-31-202520:39,crew
846987,1478,2025-02-02T03:09:00Z,ShiftBegin,,846987-1478-2-1-202519:09,crew
846987,1478,2025-02-02T05:07:00Z,ShiftEnd,,846987-1478-2-1-202521:07,crew
846987,1478,2025-02-03T17:46:00Z,ShiftBegin,,846987-1478-2-3-20259:46,crew
846987,1478,2025-02-03T22:17:00Z,MealBreakBegin,,846987-1478-2-3-202514:17,crew
846987,1478,2025-02-03T22:50:00Z,MealBreakEnd,,846987-1478-2-3-202514:50,crew
846987,1478,2025-02-04T02:31:00Z,MealBreakBegin,,846987-1478-2-3-202518:31,crew
846987,1478,2025-02-04T02:32:00Z,MealBreakEnd,,846987-1478-2-3-202518:32,crew
846987,1478,2025-02-04T02:56:00Z,ShiftEnd,,846987-1478-2-3-202518:56,crew
846987,1478,2025-02-04T17:42:00Z,ShiftBegin,,846987-1478-2-4-20259:42,crew
846987,1478,2025-02-04T22:28:00Z,MealBreakBegin,,846987-1478-2-4-202514:28,crew
846987,1478,2025-02-04T23:21:00Z,MealBreakEnd,,846987-1478-2-4-202515:21,crew
846987,1478,2025-02-05T02:20:00Z,ShiftEnd,,846987-1478-2-4-202518:20,crew
846987,1478,2025-02-05T17:40:00Z,ShiftBegin,,846987-1478-2-5-20259:40,crew
846987,1478,2025-02-05T20:43:00Z,ShiftEnd,,846987-1478-2-5-202512:43,crew
846987,1478,2025-02-06T16:55:00Z,ShiftBegin,,846987-1478-2-6-20258:55,crew
846987,1478,2025-02-06T22:06:00Z,MealBreakBegin,,846987-1478-2-6-202514:06,crew
846987,1478,2025-02-06T22:40:00Z,MealBreakEnd,,846987-1478-2-6-202514:40,crew
846987,1478,2025-02-07T02:26:00Z,ShiftEnd,,846987-1478-2-6-202518:26,crew
846987,1478,2025-02-08T21:07:00Z,ShiftBegin,,846987-1478-2-8-202513:07,crew
846987,1478,2025-02-09T01:24:00Z,MealBreakBegin,,846987-1478-2-8-202517:24,crew
846987,1478,2025-02-09T01:58:00Z,MealBreakEnd,,846987-1478-2-8-202517:58,crew
846987,1478,2025-02-09T04:52:00Z,ShiftEnd,,846987-1478-2-8-202520:52,crew
835388,1478,2025-01-27T18:00:00Z,ShiftBegin,,835388-1478-1-27-202510:00,crew
835388,1478,2025-01-27T22:02:00Z,ShiftEnd,,835388-1478-1-27-202514:02,crew
835388,1478,2025-01-29T18:02:00Z,ShiftBegin,,835388-1478-1-29-202510:02,crew
835388,1478,2025-01-29T22:06:00Z,ShiftEnd,,835388-1478-1-29-202514:06,crew
835388,1478,2025-01-31T18:00:00Z,ShiftBegin,,835388-1478-1-31-202510:00,crew
835388,1478,2025-01-31T22:00:00Z,ShiftEnd,,835388-1478-1-31-202514:00,crew
835388,1478,2025-02-03T18:04:00Z,ShiftBegin,,835388-1478-2-3-202510:04,crew
835388,1478,2025-02-03T22:30:00Z,ShiftEnd,,835388-1478-2-3-202514:30,crew
835388,1478,2025-02-05T17:58:00Z,ShiftBegin,,835388-1478-2-5-20259:58,crew
835388,1478,2025-02-05T22:01:00Z,ShiftEnd,,835388-1478-2-5-202514:01,crew
835388,1478,2025-02-07T17:59:00Z,ShiftBegin,,835388-1478-2-7-20259:59,crew
835388,1478,2025-02-07T22:01:00Z,ShiftEnd,,835388-1478-2-7-202514:01,crew
835374,1478,2025-01-27T20:10:00Z,ShiftBegin,,835374-1478-1-27-202512:10,crew
835374,1478,2025-01-28T00:15:00Z,ShiftEnd,,835374-1478-1-27-202516:15,crew
835374,1478,2025-01-28T18:29:00Z,ShiftBegin,,835374-1478-1-28-202510:29,crew
835374,1478,2025-01-28T22:35:00Z,ShiftEnd,,835374-1478-1-28-202514:35,crew
835374,1478,2025-02-04T18:15:00Z,ShiftBegin,,835374-1478-2-4-202510:15,crew
835374,1478,2025-02-04T22:25:00Z,ShiftEnd,,835374-1478-2-4-202514:25,crew
835374,1478,2025-02-05T20:06:00Z,ShiftBegin,,835374-1478-2-5-202512:06,crew
835374,1478,2025-02-06T00:05:00Z,ShiftEnd,,835374-1478-2-5-202516:05,crew
835374,1478,2025-02-06T18:05:00Z,ShiftBegin,,835374-1478-2-6-202510:05,crew
835374,1478,2025-02-06T21:32:00Z,MealBreakBegin,,835374-1478-2-6-202513:32,crew
835374,1478,2025-02-06T22:04:00Z,MealBreakEnd,,835374-1478-2-6-202514:04,crew
835374,1478,2025-02-06T23:31:00Z,ShiftEnd,,835374-1478-2-6-202515:31,crew
835385,1478,2025-01-29T00:35:00Z,ShiftBegin,,835385-1478-1-28-202516:35,crew
835385,1478,2025-01-29T04:38:00Z,ShiftEnd,,835385-1478-1-28-202520:38,crew
835385,1478,2025-02-01T18:05:00Z,ShiftBegin,,835385-1478-2-1-202510:05,crew
835385,1478,2025-02-01T22:08:00Z,ShiftEnd,,835385-1478-2-1-202514:08,crew
835385,1478,2025-02-02T16:36:00Z,ShiftBegin,,835385-1478-2-2-20258:36,crew
835385,1478,2025-02-02T20:37:00Z,ShiftEnd,,835385-1478-2-2-202512:37,crew
835385,1478,2025-02-05T23:51:00Z,ShiftBegin,,835385-1478-2-5-202515:51,crew
835385,1478,2025-02-06T04:40:00Z,ShiftEnd,,835385-1478-2-5-202520:40,crew
835385,1478,2025-02-07T23:33:00Z,ShiftBegin,,835385-1478-2-7-202515:33,crew
835385,1478,2025-02-08T03:50:00Z,ShiftEnd,,835385-1478-2-7-202519:50,crew
835385,1478,2025-02-08T20:03:00Z,ShiftBegin,,835385-1478-2-8-202512:03,crew
835385,1478,2025-02-09T00:07:00Z,ShiftEnd,,835385-1478-2-8-202516:07,crew
814121,1478,2025-01-26T18:05:00Z,ShiftBegin,,814121-1478-1-26-202510:05,crew
814121,1478,2025-01-26T22:11:00Z,ShiftEnd,,814121-1478-1-26-202514:11,crew
814121,1478,2025-02-01T00:31:00Z,ShiftBegin,,814121-1478-1-31-202516:31,crew
814121,1478,2025-02-01T04:34:00Z,ShiftEnd,,814121-1478-1-31-202520:34,crew
814121,1478,2025-02-01T20:04:00Z,ShiftBegin,,814121-1478-2-1-202512:04,crew
814121,1478,2025-02-01T23:56:00Z,ShiftEnd,,814121-1478-2-1-202515:56,crew
814121,1478,2025-02-02T23:32:00Z,ShiftBegin,,814121-1478-2-2-202515:32,crew
814121,1478,2025-02-03T03:32:00Z,ShiftEnd,,814121-1478-2-2-202519:32,crew
814121,1478,2025-02-09T00:32:00Z,ShiftBegin,,814121-1478-2-8-202516:32,crew
814121,1478,2025-02-09T04:51:00Z,ShiftEnd,,814121-1478-2-8-202520:51,crew
853425,1478,2025-01-26T22:00:00Z,ShiftBegin,,853425-1478-1-26-202514:00,crew
853425,1478,2025-01-27T02:01:00Z,ShiftEnd,,853425-1478-1-26-202518:01,crew
853425,1478,2025-01-30T00:32:00Z,ShiftBegin,,853425-1478-1-29-202516:32,crew
853425,1478,2025-01-30T04:35:00Z,ShiftEnd,,853425-1478-1-29-202520:35,crew
853425,1478,2025-01-30T22:59:00Z,ShiftBegin,,853425-1478-1-30-202514:59,crew
853425,1478,2025-01-31T01:30:00Z,MealBreakBegin,,853425-1478-1-30-202517:30,crew
853425,1478,2025-01-31T02:08:00Z,MealBreakEnd,,853425-1478-1-30-202518:08,crew
853425,1478,2025-01-31T04:18:00Z,ShiftEnd,,853425-1478-1-30-202520:18,crew
852666,1478,2025-01-26T23:00:00Z,ShiftBegin,,852666-1478-1-26-202515:00,crew
852666,1478,2025-01-27T03:29:00Z,ShiftEnd,,852666-1478-1-26-202519:29,crew
852666,1478,2025-01-31T17:30:00Z,ShiftBegin,,852666-1478-1-31-20259:30,crew
852666,1478,2025-01-31T21:57:00Z,MealBreakBegin,,852666-1478-1-31-202513:57,crew
852666,1478,2025-01-31T22:27:00Z,MealBreakEnd,,852666-1478-1-31-202514:27,crew
852666,1478,2025-02-01T01:00:00Z,ShiftEnd,,852666-1478-1-31-202517:00,crew
852666,1478,2025-02-01T17:27:00Z,ShiftBegin,,852666-1478-2-1-20259:27,crew
852666,1478,2025-02-01T21:00:00Z,MealBreakBegin,,852666-1478-2-1-202513:00,crew
852666,1478,2025-02-01T21:47:00Z,MealBreakEnd,,852666-1478-2-1-202513:47,crew
852666,1478,2025-02-02T03:11:00Z,ShiftEnd,,852666-1478-2-1-202519:11,crew
852666,1478,2025-02-02T19:59:00Z,ShiftBegin,,852666-1478-2-2-202511:59,crew
852666,1478,2025-02-02T23:12:00Z,MealBreakBegin,,852666-1478-2-2-202515:12,crew
852666,1478,2025-02-02T23:42:00Z,MealBreakEnd,,852666-1478-2-2-202515:42,crew
852666,1478,2025-02-03T03:32:00Z,ShiftEnd,,852666-1478-2-2-202519:32,crew
852666,1478,2025-02-07T20:30:00Z,ShiftBegin,,852666-1478-2-7-202512:30,crew
852666,1478,2025-02-08T00:45:00Z,MealBreakBegin,,852666-1478-2-7-202516:45,crew
852666,1478,2025-02-08T01:15:00Z,MealBreakEnd,,852666-1478-2-7-202517:15,crew
852666,1478,2025-02-08T04:24:00Z,ShiftEnd,,852666-1478-2-7-202520:24,crew
875859,1478,2025-01-28T00:32:00Z,ShiftBegin,,875859-1478-1-27-202516:32,crew
875859,1478,2025-01-28T04:25:00Z,ShiftEnd,,875859-1478-1-27-202520:25,crew
875859,1478,2025-02-04T00:30:00Z,ShiftBegin,,875859-1478-2-3-202516:30,crew
875859,1478,2025-02-04T04:36:00Z,ShiftEnd,,875859-1478-2-3-202520:36,crew
875859,1478,2025-02-05T00:30:00Z,ShiftBegin,,875859-1478-2-4-202516:30,crew
875859,1478,2025-02-05T04:00:00Z,ShiftEnd,,875859-1478-2-4-202520:00,crew
875859,1478,2025-02-08T18:00:00Z,ShiftBegin,,875859-1478-2-8-202510:00,crew
875859,1478,2025-02-08T22:02:00Z,ShiftEnd,,875859-1478-2-8-202514:02,crew
875762,1478,2025-01-28T21:57:00Z,ShiftBegin,,875762-1478-1-28-202513:57,crew
875762,1478,2025-01-29T02:00:00Z,ShiftEnd,,875762-1478-1-28-202518:00,crew
875762,1478,2025-01-29T21:59:00Z,ShiftBegin,,875762-1478-1-29-202513:59,crew
875762,1478,2025-01-30T02:00:00Z,ShiftEnd,,875762-1478-1-29-202518:00,crew
875762,1478,2025-01-30T20:02:00Z,ShiftBegin,,875762-1478-1-30-202512:02,crew
875762,1478,2025-01-30T22:04:00Z,ShiftEnd,,875762-1478-1-30-202514:04,crew
875762,1478,2025-01-31T19:58:00Z,ShiftBegin,,875762-1478-1-31-202511:58,crew
875762,1478,2025-02-01T00:03:00Z,ShiftEnd,,875762-1478-1-31-202516:03,crew
875762,1478,2025-02-02T16:35:00Z,ShiftBegin,,875762-1478-2-2-20258:35,crew
875762,1478,2025-02-02T20:37:00Z,ShiftEnd,,875762-1478-2-2-202512:37,crew
875762,1478,2025-02-03T19:00:00Z,ShiftBegin,,875762-1478-2-3-202511:00,crew
